,date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,zew_mood_index,zew_state,active-count_smoothed,gesi_value,MACD,Signal_Line
4841,2024-04-08,71375.74684605928,37261432669.09,54.75,-0.0020437747243113,7.297945353438078e+20,894193,33.11963192,981645.5675946,33.5,1.0,894770.0714285715,0.015,1248.0459777913638,1394.4443345866614
4842,2024-04-09,69166.93106907675,36426900409.13,47.92,-0.0025662926432763,6.06432741849673e+20,899773,47.24576889,836081.26590848,33.5,1.0,897995.5714285715,0.015,1172.655649971348,1350.0865976635987
4843,2024-04-10,70775.43951594907,38318601774.43,52.61,-0.0015218723530794,6.317902005145663e+20,849802,69.83621155,772768.32131731,33.5,1.0,891222.0,0.015,1215.8044199374272,1323.2301621183644
4844,2024-04-11,69784.27299790033,30153382941.04,48.45,-0.0014791383234241,5.7105813083887455e+20,747574,104.37927248,813308.11749374,33.5,1.0,883932.5,0.015,1193.6935010359884,1297.3228299018897
4845,2024-04-13,63674.16367606233,52869738184.63,38.65,-0.0096966746617264,5.777615376930279e+20,865503,105.49580995,638544.93431366,33.5,1.0,886325.5714285715,0.015,451.1362358761544,1069.992304567883
4846,2024-04-14,65510.01957256989,49084320047.0,39.39,-0.0103385582028462,6.677929474343512e+20,847787,76.15961817,670586.3371912501,33.5,1.0,890523.3571428572,0.015,220.43777571122337,900.0813987965511
4847,2024-04-15,63587.34936458262,43595917653.69,38.27,-0.0132106450226132,6.313290146891023e+20,811252,155.02178178,937372.38228911,33.5,1.0,880116.2142857143,0.015,-147.29503330704756,690.6061123758315
4848,2024-04-16,64076.1314127509,42847528078.04,46.52,-0.0137099007923758,6.391085540960685e+20,942527,94.83667171,1027413.15840128,43.9,1.0,878440.2142857143,0.015,-402.96179262899386,471.8925313748664
4849,2024-04-17,61552.60235371542,41915247048.65,40.48,-0.016617172390906,6.411319048841973e+20,791710,119.96784834,996119.70223323,43.9,1.0,865577.4285714285,0.015,-800.9141879042436,217.3311875190444
4850,2024-04-18,63323.36672474484,36006307334.72,39.76,-0.0143911762531846,6.287553984369624e+20,825840,108.11277328,988093.48839618,43.9,1.0,856402.3571428572,0.015,-925.1978498194512,-11.174619948654708
4851,2024-04-19,63920.01359917264,49920425400.63,41.86,-0.0122106345332833,6.079073447811816e+20,893528,116.94264961,810737.75319792,43.9,1.0,854740.9285714285,0.015,-985.6377228036072,-206.0672405196452
4852,2024-04-20,64963.82413583836,23097485494.81,41.86,-0.0089101024801567,5.863038482640284e+20,506862,1257.71544525,383653.17087299,43.9,1.0,831146.2142857143,0.015,-929.951142578604,-350.844020931437
4853,2024-04-21,64710.63385195291,20506644853.02,40.83,-0.0065340029394489,6.111563888281137e+20,571131,344.07552762,477835.57703697,43.9,1.0,808070.3571428572,0.015,-881.1326179239186,-456.9017403299333
4854,2024-04-22,67054.50424457152,28282686673.3,39.76,-0.0026750694419419,6.160598322496547e+20,674613,253.93403682,694025.71744143,43.9,1.0,792386.0714285715,0.015,-680.3960214314429,-501.60059655023525
4855,2024-04-23,66337.47445448856,24310975583.48,43.5,-0.0005794980703779,7.623626456959569e+20,530371,438.55374348,733605.79391927,43.9,1.0,766000.2142857143,0.015,-549.7042038837681,-511.2213180169418
4856,2024-04-24,64088.56978864115,30276655120.02,35.9,-0.0012417397312673,6.066284763159873e+20,829672,258.70972687,785423.92855847,43.9,1.0,764562.3571428572,0.015,-610.9902896710555,-531.1751123477646
4857,2024-04-25,64725.12746475167,32155786816.01,37.11,-0.0012968692843543,7.176544155633517e+20,816566,105.68977403,614106.14888621,43.9,1.0,769490.3571428572,0.015,-635.7055432852285,-552.0811985352574
4858,2024-04-26,63650.02309869746,24139372950.15,41.18,-0.0019284841325303,5.726607605711837e+20,846416,96.73988749,783710.19178177,43.9,1.0,768127.0,0.015,-705.7701054759164,-582.8189799233892
4859,2024-04-27,63681.02571367997,19530783038.96,48.72,-0.0024802585970299,6.483568246811921e+20,870250,63.08552488,556007.61769072,43.9,1.0,768466.0714285715,0.015,-779.4388176342763,-622.1429474655666
4860,2024-04-28,62677.872255729875,17334827992.62,41.18,-0.0029221646300654,5.99444561735818e+20,702184,53.22139973,563600.72819484,43.9,1.0,758065.8571428572,0.015,-852.6770141054585,-668.2497607935451
4861,2024-04-29,64103.97358535464,26635912073.23,51.46,-0.0021807300527747,5.589952747659376e+20,845371,45.44178458,771816.72634234,43.9,1.0,760502.9285714285,0.015,-842.2750724746147,-703.054823129759
4862,2024-04-30,60198.899407975565,37840840057.21,40.12,-0.0049749644420087,6.766773867706965e+20,847727,45.35024293,951002.36578409,43.9,1.0,753731.5,0.015,-1080.1375810744505,-778.4713747186973
4863,2024-05-01,58666.544417325196,48439780271.06,40.83,-0.0091434202489524,5.592552537583047e+20,788259,37.77713191,885060.2005092601,43.9,1.0,753485.0,0.015,-1444.2724913110796,-911.631598037174
4864,2024-05-02,59373.526298767436,32711813559.09,35.06,-0.0099062882006648,5.983310178010603e+20,756716,35.37304202,737446.05052556,43.9,1.0,748547.5714285715,0.015,-1643.7487970972288,-1058.055037849185
4865,2024-05-03,62873.07242266322,33172023048.2,47.37,-0.0053781982724351,6.096698880964925e+20,725169,34.15646994,690232.1141728,43.9,1.0,736521.9285714285,0.015,-1480.8475520126449,-1142.613540681877
4866,2024-05-04,63471.51831452644,20620477991.84,47.09,-0.0014252477725159,6.496099663608481e+20,623954,45.89801727,453132.79126509,43.9,1.0,744885.6428571428,0.015,-1256.440015006643,-1165.3788355468305
4867,2024-05-05,64716.6571241155,18296164805.46,47.64,0.0013770308436262,5.5843569683786505e+20,588810,124.23404547,442987.25675153,43.9,1.0,746148.4285714285,0.015,-1055.162779509672,-1143.3356243393987
4868,2024-05-07,62058.98270903418,25930730981.56,38.27,0.0022381395207713,5.3314278974434745e+20,709958,35.93063171,699581.99223818,43.9,1.0,748673.0714285715,0.02648,-931.2317323883326,-1070.745752848948
4869,2024-05-08,61122.48840113607,26088172222.01,40.83,0.0010078605462679,4.7841724212590215e+20,694269,30.26507945,666064.04218092,43.9,1.0,760380.0714285715,0.02648,-993.6596127925222,-1055.328524837663
4870,2024-05-09,62817.721030353525,25453338160.85,46.24,0.0021902500788356,6.47821242776668e+20,685786,30.56279834,699152.54545762,43.9,1.0,750102.5,0.02648,-882.7095520455041,-1020.8047302792312
4871,2024-05-10,61052.998508439916,27804954694.22,42.53,0.0007240477600528,6.531113627266047e+20,614109,31.21384524,706769.69296956,43.9,1.0,735641.2857142857,0.02648,-965.7836379509754,-1009.8005118135802
4872,2024-05-11,60619.90876366294,13842272967.56,43.18,-0.000131450010867,6.037272860727133e+20,616477,36.81815721,433658.5397904,43.9,1.0,719217.0714285715,0.02648,-1019.7896790479426,-1011.7983452604528
4873,2024-05-12,61354.912542340426,13800459404.7,45.95,0.0001763218134382,6.430371793736689e+20,574168,21.79776315,493262.31252534,43.9,1.0,698068.3571428572,0.02648,-998.2549797836982,-1009.089672165102
4874,2024-05-13,63083.59178919438,27889181179.46,47.64,0.0019712840541278,5.311900859621868e+20,735908,26.45097978,771657.65242243,43.9,1.0,700477.2142857143,0.0165,-854.0938967275506,-978.0905170775916
4875,2024-05-14,61320.325416344924,28186271527.17,52.61,0.00180776731013,5.833085891822712e+20,690230,21.80634206,692651.44665144,47.0,1.0,689395.7142857143,0.0165,-838.9991147601468,-950.2722366141028
4876,2024-05-15,66177.08250221866,39815167073.5,69.14,0.0061419230570849,6.215989541155686e+20,735045,22.78746404,837292.73532099,47.0,1.0,681347.0,0.0165,-441.5099443900253,-848.5197781692874
4877,2024-05-16,65663.90355462585,31573077993.8,64.54,0.0078591091616803,5.369935191831616e+20,690662,22.69643015,883725.4181204201,47.0,1.0,674375.7857142857,0.0165,-207.6921400802676,-720.3542505514836
4878,2024-05-17,67045.8542314285,28031279309.72,60.78,0.0100629937281184,6.733216912692816e+20,749748,21.62850381,832703.98740299,47.0,1.0,673878.0714285715,0.0165,123.0739953301454,-551.6686013751579
4879,2024-05-18,66985.28136577221,16712277405.88,58.33,0.0110381341757144,5.57877252286636e+20,637590,17.82395992,531564.60716136,47.0,1.0,667622.4285714285,0.0165,371.9583747592915,-366.943206148268
4880,2024-05-19,66128.76402718273,19249094537.72,55.95,0.0105834088323132,5.6656072061771153e+20,654679,16.356106190000002,541028.17025153,47.0,1.0,669817.0714285715,0.0165,509.8706529988558,-191.58043431884323
4881,2024-05-20,70950.4437601976,43850655717.06,67.95,0.0136165704235014,6.806718160946695e+20,703414,17.67120324,805669.16288445,47.0,1.0,678003.0714285715,0.0026,1024.5187925005084,51.63941104502712
4882,2024-05-21,70578.50426332728,46932005990.29,66.56,0.014369506296767,6.026372555707233e+20,750066,28.52338381,982757.80238819,47.0,1.0,680867.9285714285,0.0026,1311.423573797525,303.5962435955267
4883,2024-05-22,69544.778293902,32802561717.06,66.89,0.0131565112739739,5.908059380633363e+20,717554,21.26717374,765963.46180711,47.0,1.0,682531.1428571428,0.0026,1440.3572841101925,530.9484516984598
4884,2024-05-23,67892.32277398606,41895680979.35,60.78,0.0105857972207013,6.598966722788891e+20,725940,29.94826016,650005.35391722,47.0,1.0,685399.2857142857,0.0026,1429.809176225659,710.7205966038997
4885,2024-05-24,68260.67725838687,29197308152.62,68.35,0.0086637600728731,7.213706761181147e+20,661820,23.19905641,640902.25126306,47.0,1.0,688807.2142857143,0.0026,1452.8376839047414,859.144014064068
4886,2024-05-25,69619.66062947817,15473071741.05,69.42,0.007555786740849,6.514006219752854e+20,614006,21.09604917,361885.62192111,47.0,1.0,688630.7142857143,0.0026,1513.342378730813,989.983686997417
4887,2024-05-26,68384.6907537295,15628433736.91,66.1,0.0057661714399994,6.764927552161457e+20,543486,19.4917635,510064.40745178,47.0,1.0,677731.8571428572,0.0026,1483.842503847336,1088.755450367401
4888,2024-05-27,69530.43093141467,25870990716.7,65.28,0.0048993129069735,5.439391410855991e+20,609338,22.1490236,574131.16950874,47.0,1.0,671953.8571428572,0.0025,1513.7374891402142,1173.7518581219638
4889,2024-05-28,68534.76747463329,32722265965.17,65.99,0.0030284647899164,5.926293137147366e+20,654339,18.02668742,1030397.20565198,47.0,1.0,666189.1428571428,0.0025,1432.2927375923027,1225.4600340160316
4890,2024-05-30,68922.16718520861,29509712533.79,59.35,-4.818386887436711e-05,5.636875514939494e+20,646890,37.45567084,714208.70981034,47.0,1.0,663062.5714285715,0.0025,1235.225149775506,1238.5192394674568
4891,2024-05-31,68000.08940795007,27387283769.48,51.46,-0.0015876174735498,5.341671749863815e+20,692693,69.30446423000001,849984.29535646,47.0,1.0,658987.2142857143,0.0025,1104.5846307920292,1211.7323177323713
4892,2024-06-01,67578.72839477306,11641495603.74,52.61,-0.0024192820060314,6.29316027350322e+20,570827,44.22662876,433433.91796517,47.0,1.0,654218.4285714285,0.0025,1006.979598824546,1170.7817739508064
4893,2024-06-02,67815.9328456502,17110588415.4,54.95,-0.0029305386704871,5.485624078788432e+20,544786,35.1334046,582367.60093572,47.0,1.0,646368.9285714285,0.0025,922.5959097822196,1121.1446011170892
4894,2024-06-03,69032.53730963453,32401285323.51,38.27,-0.0022226481493286,6.608279691980071e+20,677472,43.74055069,908130.59217963,47.0,1.0,644515.9285714285,0.0028,929.983579715452,1082.9123968367617
4895,2024-06-04,70578.58412729923,33149696544.76,51.92,-0.0001938740662568,6.268573750753397e+20,654709,35.217513260000004,856379.8645783,47.0,1.0,637704.7142857143,0.0028,1065.8108214565436,1079.492081760718
4896,2024-06-05,70806.9912537051,32810771409.33,58.85,0.0013694111767491,5.706829802380024e+20,592902,56.4829019,998244.88151226,47.0,1.0,628801.0,0.0028,1201.1690966179012,1103.8274847321547
4897,2024-06-06,70727.05112135969,25223152007.14,63.77,0.0018511163300027,4.820342791111272e+20,615280,65.86679186,774769.02151654,47.0,1.0,620896.7142857143,0.0028,1267.5521661985258,1136.572421025429
4898,2024-06-07,69285.79840666743,36188381096.17,53.7,0.0006426101851413,6.100388224545397e+20,602193,312.660241,679659.85028146,47.0,1.0,616637.6428571428,0.0028,1192.27273665127,1147.7124841505972
4899,2024-06-08,69272.74210572314,14262185861.29,50.5,-0.0003571779077289,6.338324496811047e+20,767808,155.5230742,509005.89990929,47.0,1.0,627623.5,0.0028,1116.7693698197108,1141.52386128442
4900,2024-06-09,69569.48513017954,13534028500.18,55.75,-0.0007964252034333,6.343172522555286e+20,629416,73.58923503,413840.33177342,47.0,1.0,628724.2142857143,0.0028,1072.1870900393697,1127.65650703541
4901,2024-06-10,69019.73476363462,20597699540.57,50.98,-0.0013055914233733,6.982985950480889e+20,683740,65.74519279,678922.4256426101,47.0,1.0,638742.3571428572,0.0108,1014.2132108478108,1104.96784779789
4902,2024-06-11,67514.27454986701,37116136345.4,45.65,-0.0038217390746554,5.7245262305949614e+20,719183,44.32667776,826720.24010445,47.0,1.0,646588.4285714285,0.0108,783.311033046848,1040.6364848476817
4903,2024-06-12,68270.08283414309,34497940693.82,53.49,-0.0043918729558934,5.6253826120414095e+20,686291,46.5887145,674257.08886099,47.0,1.0,648870.7142857143,0.0108,666.0032213243394,965.7098321430132
4904,2024-06-13,66980.62113520208,28955204145.83,43.18,-0.0062034356425136,5.6961150974975227e+20,620132,57.53843422,579673.32853111,47.0,1.0,646959.4285714285,0.0108,448.061065772883,862.1800788689873
4905,2024-06-14,65849.49631865816,27403884779.06,43.5,-0.0078705791538687,5.945069449811056e+20,599175,52.44576037,728946.80666961,47.0,1.0,640279.5714285715,0.0108,212.74815610102087,732.2936943153941
4906,2024-06-15,66075.23974990133,14121265575.81,43.5,-0.0083634384725065,5.399313460246448e+20,638917,45.01788529,473722.00708698,47.0,1.0,645143.1428571428,0.0108,40.31324448081432,593.8976043484781
4907,2024-06-16,66668.64449714,13281140540.78,45.36,-0.0078440591820537,6.027586620702776e+20,748947,36.98294763,454268.18709063,47.0,1.0,659726.0714285715,0.0108,-59.50317672859819,463.2174481330629
4908,2024-06-17,66261.21172956777,30006354475.77,39.39,-0.0073648350340158,6.650170357176415e+20,740475,27.37325737,758007.51827965,47.0,1.0,664226.2857142857,0.0093,-148.8951118219702,340.79493614205626
4909,2024-06-18,64633.94231608003,39481285949.68,23.66,-0.0081753567340059,5.897135239199552e+20,728232,37.27466373,820496.5513815,51.3,1.0,669477.9285714285,0.0093,-324.8910950299469,207.6577299076556
4910,2024-06-19,64631.164281157435,21103423504.4,19.35,-0.0083882595057169,6.338402631974962e+20,632620,32.4368659,609286.40840972,51.3,1.0,672314.9285714285,0.0093,-473.4720382823434,71.43177626965581
4911,2024-06-20,65203.51044393504,25641109124.03,19.35,-0.0082237564883491,5.368476669581199e+20,658354,32.07885598,627621.53406535,51.3,1.0,675391.6428571428,0.0093,-594.9870723070344,-61.85199344568224
4912,2024-06-21,64064.61635612157,26188171739.19,21.26,-0.0084870974954729,5.7523085314620496e+20,718105,27.56630944,689878.03474899,51.3,1.0,683671.0714285715,0.0093,-741.8403473317449,-197.8496642228948
4913,2024-06-22,64318.97206437149,9858198792.61,22.48,-0.0079451173077843,5.903224284197147e+20,645144,20.79407849,359204.69224698003,51.3,1.0,674909.3571428572,0.0093,-835.9675085610652,-325.4732330905289
4914,2024-06-23,62685.501065939396,11170471802.36,17.36,-0.0083596549978676,5.221937677278372e+20,529108,14.86313592,353405.35483161,51.3,1.0,667744.5,0.0093,-985.6853274597815,-457.51565196437946
4915,2024-06-24,60402.524420134825,43152133650.56,13.04,-0.0114914818935759,5.986917480304648e+20,752888,19.66666864,925495.9067282,51.3,1.0,672683.6428571428,0.0028,-1323.361675858534,-630.6848567432105
4916,2024-06-25,61663.00600865827,29201215430.56,27.01,-0.0106183220596327,5.394208125255596e+20,647692,21.88976759,623106.61214068,51.3,1.0,667577.1428571428,0.0028,-1451.011837621474,-794.7502529188632
4917,2024-06-26,60947.2164765715,22506003064.37,19.35,-0.0107740442708544,5.3738458116900127e+20,650991,21.33275891,714628.78830017,51.3,1.0,665055.7142857143,0.0028,-1613.7295106558304,-958.5461044662568
4918,2024-06-27,61847.071242666556,21231745044.69,27.54,-0.0091028966248473,5.028443636223861e+20,740757,18.10260407,1233285.50521248,51.3,1.0,673671.7857142857,0.0028,-1659.5237820319671,-1098.7416399793988
4919,2024-06-29,60659.204489404634,12652903395.87,28.57,-0.0075187208747056,5.628081395960608e+20,724575,16.20721673,452771.28320325,51.3,1.0,682628.9285714285,0.0028,-1807.0315446601307,-1349.2363233718024
4920,2024-07-01,63087.520430569726,25468379421.26,36.71,-0.0013922366298574,5.351072433458465e+20,897630,18.35492272,664365.92949865,51.3,1.0,699367.5714285715,0.01,-1521.8818171054663,-1434.3769881958265
4921,2024-07-02,62088.37300861761,20151616991.74,38.27,-0.0002997777398806,5.4874003941033057e+20,771244,17.22970414,633702.00054859,51.3,1.0,701565.3571428572,0.01,-1457.6206362787923,-1439.0257178124198
4922,2024-07-03,60221.58656256727,29756701684.52,33.77,-0.00132444643371,6.610290005908432e+20,769336,16.15587079,737180.62229422,51.3,1.0,704501.3571428572,0.01,-1538.6471409247388,-1458.9500024348836
4923,2024-07-04,56724.43640778775,41149609229.76,28.06,-0.0053440455296488,6.08099437369073e+20,718883,16.879055740000002,877495.70661009,51.3,1.0,710663.0,0.01,-1839.564290900038,-1535.0728601279145
4924,2024-07-05,56986.08818597815,55417544033.35,28.57,-0.0076868424475961,5.599932403231389e+20,696821,14.72065925,985075.91464073,51.3,1.0,713410.6428571428,0.01,-2079.5162802126724,-1643.9615441448664
4925,2024-07-06,58604.41788736841,20610320576.89,34.21,-0.0064343806133622,5.0692926019604624e+20,714216,15.51416826,538295.11338884,51.3,1.0,713132.8571428572,0.01,-2112.895492064199,-1737.748333728733
4926,2024-07-07,55802.1924662502,20553359505.21,31.97,-0.0082080476690552,6.433742458164926e+20,623559,12.32310391,533097.16929969,51.3,1.0,711591.0714285715,0.01,-2310.763536723789,-1852.3513743277445
4927,2024-07-08,57053.241696955556,39766159898.66,40.48,-0.0073195474037986,5.846111495584317e+20,794358,14.78327776,934488.49688507,51.3,1.0,730537.5,0.01,-2371.170944295256,-1956.115288321247
4928,2024-07-09,57942.81120902536,27849512607.28,39.76,-0.0045693215769857,6.126558765076228e+20,762308,13.21596265,823797.82215019,51.3,1.0,731210.3571428572,0.01,-2287.443800159992,-2022.380990688996
4929,2024-07-11,57558.8379435197,28707803842.25,37.5,-0.0014933138320179,5.282080702611808e+20,668677,12.4175502,797041.80642684,51.3,1.0,740660.5,0.01,-2168.358358965015,-2082.7244045205525
4930,2024-07-12,58166.854287714734,25604805220.57,42.53,0.0002966171710831,5.760853403639087e+20,711202,12.30543188,737208.69909716,51.3,1.0,738549.4285714285,0.01,-2061.256934934412,-2078.4309106033247
4931,2024-07-13,59564.72802163554,17080061806.26,45.36,0.0031181922544579,5.816720051290475e+20,598970,19.42709037,538794.55981747,51.3,1.0,729577.6428571428,0.01,-1847.560138339395,-2032.2567561505389
4932,2024-07-14,61050.9260492968,22223416060.82,44.44,0.0065446064495289,6.103887380330044e+20,763804,13.23134179,545816.9910198901,51.3,1.0,711046.8571428572,0.01,-1534.9665336527614,-1932.7987116509837
4933,2024-07-15,64950.956104976314,38094526099.38,54.95,0.0121583505972083,6.591832473743317e+20,782980,13.20230106,949307.40750788,51.3,1.0,711885.1428571428,0.01,-946.9061351249256,-1735.620196345772
4934,2024-07-16,64899.79681282477,41617346767.84,57.81,0.0157099835278054,5.847441796294716e+20,763529,12.30973474,1134187.85225772,43.7,-1.0,711470.3571428572,0.01,-457.2763158211528,-1479.9514202408482
4935,2024-07-17,63948.97311144784,32525071310.74,60.47,0.0166372938116016,6.232608443841606e+20,738827,14.0341241,828989.16742609,43.7,-1.0,712894.9285714285,0.01,-146.4974296328437,-1213.2606221192473
4936,2024-07-18,64331.58277457333,27239305336.94,71.91,0.0162612806690347,5.2666966653566176e+20,768507,10.05284287,532781.2912092101,43.7,-1.0,718015.3571428572,0.01,87.11469524303538,-953.1855586467908
4937,2024-07-19,66764.13964592078,37003855409.78,77.48,0.0172759346978627,5.626881548288159e+20,754200,12.13634279,771267.93924151,43.7,-1.0,720871.3571428572,0.01,487.4147783488661,-665.0654912476595
4938,2024-07-20,67569.49747978065,19029581249.82,75.96,0.0178278233390663,7.264459173372368e+20,707016,10.1831537,561300.80792732,43.7,-1.0,726832.5714285715,0.01,831.6615043870042,-365.7200921207268
4939,2024-07-21,67692.71272958432,26652190003.57,88.83,0.0180373337273822,6.781517520838866e+20,615317,9.86597268,470835.40602574,43.7,-1.0,714043.9285714285,0.01,1170.9372512338014,-58.388623449821154
4940,2024-07-22,67608.98826933106,42649109453.15,84.98,0.017002338311482,6.30279422576664e+20,765162,13.71786433,815364.40176176,43.7,-1.0,714247.7857142857,0.01505,1377.9954826646351,228.88819777307015
4941,2024-07-23,66230.51176492899,35605668665.85,74.94,0.0141172929388088,8.082392441433479e+20,670068,11.22332795,972871.56490255,43.7,-1.0,707659.2142857143,0.01505,1392.2885271477426,461.5682636480047
4942,2024-07-24,65292.7797888753,27470942308.81,73.75,0.010790352727661,5.878206445326377e+20,703270,10.23998168,744615.3567184301,43.7,-1.0,707192.0,0.01505,1343.303733836743,637.9153576857524
4943,2024-07-25,65789.67099171535,38315761669.6,76.13,0.0083191908608302,6.202868093777627e+20,720841,10.67969873,751405.91202114,43.7,-1.0,715897.0714285715,0.01505,1321.9319580015072,774.7186777489035
4944,2024-07-26,68131.6967384026,30488630457.22,78.26,0.0080775613401711,7.158477220519844e+20,703384,10.37574629,600576.22486715,43.7,-1.0,723355.2142857143,0.01505,1460.423496995514,911.8596415982256
4945,2024-07-27,68084.01833379804,34691905492.17,76.08,0.0074622513125294,6.422812255455078e+20,707837,10.22380204,578041.15596837,43.7,-1.0,719357.5714285715,0.01505,1544.4098679313756,1038.3696868648556
4946,2024-07-28,67970.1832901043,18043166944.55,74.36,0.006909795631452,5.8118354432045593e+20,594822,8.15857362,375311.8387858501,43.7,-1.0,705917.7142857143,0.01505,1627.9122907545534,1156.2782076427952
4947,2024-07-29,66871.8124825423,40780682628.04,57.98,0.0048363522810185,6.643038927699415e+20,797071,10.86700219,895690.19740161,43.7,-1.0,708313.5714285715,0.0101,1560.2340252245267,1237.0693711591416
4948,2024-07-30,66515.08455731554,31380492109.35,54.34,0.0024530015013884,7.219808930734767e+20,682043,9.71429563,971901.30262747,43.7,-1.0,704257.5714285715,0.0101,1440.058361405143,1277.667169208342
4949,2024-07-31,64307.23966697056,31292785993.69,51.92,-0.0009205338860573,5.824060421830873e+20,758091,10.61244378,997437.96537018,43.7,-1.0,703513.5714285715,0.0101,1203.3119079662138,1262.7961169599164
4950,2024-08-01,65473.47365318502,40975554493.51,54.75,-0.0024455082645972,6.789268692726836e+20,783247,9.42561542,787691.05298799,43.7,-1.0,705588.3571428572,0.0101,1063.005729179109,1222.838039403755
4951,2024-08-02,60940.272195563935,43060875727.45,32.89,-0.0077683771065809,6.086521129931743e+20,767254,8.76757802,1119677.50861278,43.7,-1.0,709891.0714285715,0.0101,626.468812371706,1103.5641939973452
4952,2024-08-03,60690.883830652514,31753030589.34,29.58,-0.0116661756718256,5.634880727942433e+20,715789,8.22782838,467484.78383474,43.7,-1.0,717067.6428571428,0.0101,218.6833883236177,926.5880328625998
4953,2024-08-04,58356.516501292754,31758917219.16,21.26,-0.0169912760739521,6.220740629356262e+20,694956,7.28528958,591935.96519981,43.7,-1.0,712052.9285714285,0.0101,-307.76396729808766,679.7176328304623
4954,2024-08-05,54489.00062057921,108991085584.42,18.03,-0.0255675158578253,6.887603039956649e+20,816973,9.24879723,1369854.20093424,43.7,-1.0,722546.1428571428,0.012575,-1045.8166839185724,334.61076948065534
4955,2024-08-06,55939.256802956945,49300484106.29,27.01,-0.0254671459734631,6.494248340184442e+20,739722,8.20257927,977743.29829705,43.7,-1.0,727521.4285714285,0.012575,-1449.1818807168092,-22.147760558837604
4956,2024-08-07,55521.40284912035,41637562184.67,26.47,-0.0262685583808703,5.690738333801264e+20,729627,7.867762330000001,937127.35023409,43.7,-1.0,729404.0714285715,0.012575,-1829.0128402253977,-383.5207764921497
4957,2024-08-08,61910.29226923755,45298472566.63,42.86,-0.0154158909444383,6.171994038964068e+20,731992,9.0060186,858723.7982036701,43.7,-1.0,730200.5714285715,0.012575,-1572.66671506696,-621.3499642071117
4958,2024-08-09,60726.002438603144,33425553115.27,36.71,-0.0104962551772748,5.8409202951367786e+20,696528,8.60920982,892174.81228416,43.7,-1.0,729710.8571428572,0.012575,-1420.116455339703,-781.10326243363
4959,2024-08-11,59116.765647151486,22759754812.06,33.33,-0.0061451540960192,5.5561124897974046e+20,635360,6.58471554,584048.22187209,43.7,-1.0,724533.9285714285,0.012575,-1331.7674021319835,-970.9271296178624
4960,2024-08-12,59770.43973582555,37078637820.19,36.71,-0.0045315879662958,6.45607478206503e+20,712452,8.279901,833414.43902701,43.7,-1.0,721385.2857142857,0.0106,-1307.1398797737274,-1038.1696796490355
4961,2024-08-13,60867.67827508971,30327698167.09,40.12,-0.001777418971279,6.834263846065968e+20,712885,8.05904479,896285.8153475301,17.9,-1.0,723588.2857142857,0.0106,-1172.8304223981904,-1065.1018281988663
4962,2024-08-14,59254.662143351474,29961696179.78,39.76,-0.0018862541062117,5.912110949022233e+20,677693,7.97068608,923571.04093118,17.9,-1.0,717845.5714285715,0.0106,-1203.5936005836847,-1092.8001826758302
4963,2024-08-15,57841.021340445564,35682112440.15,36.71,-0.0029893624726295,7.260532643225426e+20,725187,8.61692903,714369.64320378,17.9,-1.0,713698.4285714285,0.0106,-1307.8851774026916,-1135.8171816212025
4964,2024-08-16,59141.33199619228,29350938673.14,45.36,-0.0017992533947922,6.059046331055255e+20,717047,8.89082515,701347.0776555,17.9,-1.0,710112.2142857143,0.0106,-1268.273952675605,-1162.308535832083
4965,2024-08-17,59448.94251233673,13589684021.38,47.64,-0.0001859032715688,6.472577419206905e+20,630594,7.2428138,404643.43052402,17.9,-1.0,704026.8571428572,0.0106,-1176.13020496611,-1165.0728696588883
4966,2024-08-18,58175.20412651652,17740625837.21,50.74,-6.614394731891908e-05,6.449574520949443e+20,615478,7.21975856,451420.81192955,17.9,-1.0,698349.8571428572,0.0106,-1169.908320032344,-1166.0399597335795
4967,2024-08-19,59658.53523247851,25911207712.1,62.69,0.0012756703518186,5.970096249525161e+20,699667,8.86871172,849305.23497163,17.9,-1.0,689970.8571428572,0.01295,-1071.1724179100056,-1147.0664513688648
4968,2024-08-20,58875.78304938729,31613400007.92,57.45,0.0017232190975202,6.556006805107499e+20,696946,9.96691022,829530.94651007,17.9,-1.0,686915.4285714285,0.01295,-1019.9514904785756,-1121.643459190807
4969,2024-08-21,60827.90818259289,32731154072.02,64.41,0.0042624456973021,5.932392334942557e+20,710028,8.47911827,780651.98503237,17.9,-1.0,685515.5,0.01295,-795.6985417354226,-1056.4544756997302
4970,2024-08-22,60310.699238571004,27625734376.65,45.65,0.0050642837004191,6.766184792594809e+20,724506,100.26494952,765233.60413296,17.9,-1.0,684980.7857142857,0.01295,-674.2155568562957,-980.0066919310434
4971,2024-08-23,64301.57285386361,42530509233.24,58.85,0.0087970666890674,7.571378930026872e+20,708367,9.81679278,895635.4454536401,17.9,-1.0,685826.4285714285,0.01295,-275.20377350653143,-839.046108246141
4972,2024-08-24,64033.61710635033,21430585163.21,58.85,0.0110484257415474,6.735265180706965e+20,621437,7.50456521,561843.68671541,17.9,-1.0,684831.9285714285,0.01295,47.29990720970818,-661.7769051549712
4973,2024-08-25,64015.81618093669,18827683555.12,67.32,0.0121061654557746,5.838202648240639e+20,546091,7.02911978,495159.97891305,17.9,-1.0,678455.5714285715,0.01295,311.7637576468114,-467.0687725946148
