date,value
2012-11-29,40844027.76890449
2012-11-30,35903678.93152229
2012-12-01,44896199.73340169
2012-12-02,30484680.92024839
2012-12-03,49377457.93962531
2012-12-04,49816909.99397921
2012-12-05,59598922.56167904
2012-12-06,81785079.8233345
2012-12-07,54560426.379712634
2012-12-08,37560034.74886242
2012-12-09,42528970.32460678
2012-12-10,60269867.65852961
2012-12-11,67306644.52300282
2012-12-12,72757914.14661758
2012-12-13,82769255.08540632
2012-12-14,58218452.051708765
2012-12-15,32519472.253825117
2012-12-16,28279056.933237873
2012-12-17,45555968.67322394
2012-12-18,56830706.48022626
2012-12-19,47484811.97844518
2012-12-20,37718895.08975275
2012-12-21,47478538.55016225
2012-12-22,33731960.43560011
2012-12-23,28165700.51903276
2012-12-24,54274104.63889988
2012-12-25,29196377.839857567
2012-12-26,40191352.934113316
2012-12-27,40838446.44570591
2012-12-28,42495423.74750732
2012-12-29,39188097.39899658
2012-12-30,32995001.323897336
2012-12-31,53627335.213719994
2013-01-01,42496513.646944895
2013-01-02,60697018.49571545
2013-01-03,46098115.61358792
2013-01-04,56439348.29808254
2013-01-05,36939645.005574994
2013-01-06,31298645.897479963
2013-01-07,38065908.30471444
2013-01-08,60847382.82564372
2013-01-09,51277681.74909171
2013-01-10,56254733.07105522
2013-01-11,54296332.41360631
2013-01-12,40713248.18395621
2013-01-13,43901629.43968223
2013-01-14,45267539.90598216
2013-01-15,66849847.540050186
2013-01-16,65928441.85487444
2013-01-17,72487894.50339688
2013-01-18,72435930.37051205
2013-01-19,50170752.529959984
2013-01-20,48960606.69985881
2013-01-21,72071426.0614248
2013-01-22,116046267.18020289
2013-01-23,166131036.75030208
2013-01-24,143743950.48136514
2013-01-25,146439150.16886503
2013-01-26,100057462.77020767
2013-01-27,110831563.51823285
2013-01-28,143088490.7671864
2013-01-29,248104480.8109929
2013-01-30,195269916.49656686
2013-01-31,225930356.8530951
2013-02-01,208098337.8164839
2013-02-02,141148024.3613517
2013-02-03,120041729.06301332
2013-02-04,120998486.02563325
2013-02-05,174119031.50293595
2013-02-06,163431310.32679176
2013-02-07,153418572.04897782
2013-02-08,141014368.3321911
2013-02-09,138061591.10033056
2013-02-10,114170128.60926591
2013-02-11,145869636.27544042
2013-02-12,221728324.52951935
2013-02-13,201754497.63118058
2013-02-14,220516898.50606576
2013-02-15,233324804.6207887
2013-02-16,170655867.05101958
2013-02-17,210200073.56102124
2013-02-18,205893385.86831024
2013-02-19,225383739.1745095
2013-02-20,299014839.28432804
2013-02-21,255205409.3479785
2013-02-22,306097347.8448691
2013-02-23,297113197.00294703
2013-02-24,294267084.4136822
2013-02-25,359626755.6381796
2013-02-26,303856031.38920957
2013-02-27,278727112.99243724
2013-02-28,414319055.6911619
2013-03-01,328808379.4545215
2013-03-02,314286195.8641648
2013-03-03,180981955.9684216
2013-03-04,400131793.9062037
2013-03-05,454563450.47982603
2013-03-06,778749356.8843955
2013-03-07,688786070.1783853
2013-03-08,481292905.8701158
2013-03-09,412358537.50703776
2013-03-10,440916085.3376283
2013-03-11,510403561.79017043
2013-03-12,710733704.1171633
2013-03-13,648446953.3030969
